"activity" "subject" "variable" "meanvalue"
"10483" "WALKING" 8 "fBodyAccMag-mean()" -0.09521728274375
"10484" "WALKING_UPSTAIRS" 8 "fBodyAccMag-mean()" -0.13026451905122
"10485" "WALKING_DOWNSTAIRS" 8 "fBodyAccMag-mean()" 0.301626757315789
"10486" "SITTING" 8 "fBodyAccMag-mean()" -0.947981783478261
"10487" "STANDING" 8 "fBodyAccMag-mean()" -0.953746070740741
"10488" "LAYING" 8 "fBodyAccMag-mean()" -0.932279645518518
"10489" "WALKING" 9 "fBodyAccMag-mean()" -0.318801022711538
"10490" "WALKING_UPSTAIRS" 9 "fBodyAccMag-mean()" -0.372890348979592
"10491" "WALKING_DOWNSTAIRS" 9 "fBodyAccMag-mean()" 0.222203941
"10492" "SITTING" 9 "fBodyAccMag-mean()" -0.8977181972
"10493" "STANDING" 9 "fBodyAccMag-mean()" -0.946330171777778
"10494" "LAYING" 9 "fBodyAccMag-mean()" -0.9266042952
"10495" "WALKING" 10 "fBodyAccMag-mean()" -0.0930237422792453
"10496" "WALKING_UPSTAIRS" 10 "fBodyAccMag-mean()" -0.166866721574468
"10497" "WALKING_DOWNSTAIRS" 10 "fBodyAccMag-mean()" 0.220115703368421
"10498" "SITTING" 10 "fBodyAccMag-mean()" -0.955281010740741
"10499" "STANDING" 10 "fBodyAccMag-mean()" -0.9401101675
"10500" "LAYING" 10 "fBodyAccMag-mean()" -0.950848109137931
"10501" "WALKING" 11 "fBodyAccMag-mean()" -0.458514062542373
"10502" "WALKING_UPSTAIRS" 11 "fBodyAccMag-mean()" -0.336061027407407
"10503" "WALKING_DOWNSTAIRS" 11 "fBodyAccMag-mean()" 0.0902807576630435
"10504" "SITTING" 11 "fBodyAccMag-mean()" -0.953066009056604
"10505" "STANDING" 11 "fBodyAccMag-mean()" -0.982255413617021
"10506" "LAYING" 11 "fBodyAccMag-mean()" -0.973994004561404
"10507" "WALKING" 12 "fBodyAccMag-mean()" -0.153116002784
"10508" "WALKING_UPSTAIRS" 12 "fBodyAccMag-mean()" -0.290005418653846
"10509" "WALKING_DOWNSTAIRS" 12 "fBodyAccMag-mean()" 0.148017269434783
"10510" "SITTING" 12 "fBodyAccMag-mean()" -0.955944253137255
"10511" "STANDING" 12 "fBodyAccMag-mean()" -0.945217802786885
"10512" "LAYING" 12 "fBodyAccMag-mean()" -0.9438674399
"10513" "WALKING" 13 "fBodyAccMag-mean()" -0.23460086645614
"10514" "WALKING_UPSTAIRS" 13 "fBodyAccMag-mean()" -0.367522800909091
"10515" "WALKING_DOWNSTAIRS" 13 "fBodyAccMag-mean()" 0.0528791880659574
"10516" "SITTING" 13 "fBodyAccMag-mean()" -0.956901559653061
"10517" "STANDING" 13 "fBodyAccMag-mean()" -0.972393559473684
"10518" "LAYING" 13 "fBodyAccMag-mean()" -0.959535493548387
"10519" "WALKING" 14 "fBodyAccMag-mean()" -0.373516771016949
"10520" "WALKING_UPSTAIRS" 14 "fBodyAccMag-mean()" -0.0759851813333333
"10521" "WALKING_DOWNSTAIRS" 14 "fBodyAccMag-mean()" 0.471905155133333
"10522" "SITTING" 14 "fBodyAccMag-mean()" -0.940589853333333
"10523" "STANDING" 14 "fBodyAccMag-mean()" -0.949715059833333
"10524" "LAYING" 14 "fBodyAccMag-mean()" -0.899463668843137
"10525" "WALKING" 15 "fBodyAccMag-mean()" -0.275156242062037
"10526" "WALKING_UPSTAIRS" 15 "fBodyAccMag-mean()" -0.165242147958333
"10527" "WALKING_DOWNSTAIRS" 15 "fBodyAccMag-mean()" 0.331150229285714
"10528" "SITTING" 15 "fBodyAccMag-mean()" -0.949752001322034
"10529" "STANDING" 15 "fBodyAccMag-mean()" -0.960337344339623
"10530" "LAYING" 15 "fBodyAccMag-mean()" -0.956001034027778
"10531" "WALKING" 16 "fBodyAccMag-mean()" -0.410463241960784
"10532" "WALKING_UPSTAIRS" 16 "fBodyAccMag-mean()" -0.370649738235294
"10533" "WALKING_DOWNSTAIRS" 16 "fBodyAccMag-mean()" 0.114032088546809
"10534" "SITTING" 16 "fBodyAccMag-mean()" -0.958335480724638
"10535" "STANDING" 16 "fBodyAccMag-mean()" -0.971082558076923
"10536" "LAYING" 16 "fBodyAccMag-mean()" -0.968020521285714
"10537" "WALKING" 17 "fBodyAccMag-mean()" -0.429380043442623
"10538" "WALKING_UPSTAIRS" 17 "fBodyAccMag-mean()" -0.150305643291667
"10539" "WALKING_DOWNSTAIRS" 17 "fBodyAccMag-mean()" 0.0580680522108696
"10540" "SITTING" 17 "fBodyAccMag-mean()" -0.973626755
"10541" "STANDING" 17 "fBodyAccMag-mean()" -0.980967748205128
"10542" "LAYING" 17 "fBodyAccMag-mean()" -0.961046326338028
"10543" "WALKING" 18 "fBodyAccMag-mean()" -0.424386734107143
"10544" "WALKING_UPSTAIRS" 18 "fBodyAccMag-mean()" -0.436561064482759
"10545" "WALKING_DOWNSTAIRS" 18 "fBodyAccMag-mean()" -0.241973534781818
"10546" "SITTING" 18 "fBodyAccMag-mean()" -0.984781467192982
"10547" "STANDING" 18 "fBodyAccMag-mean()" -0.976797646027397
"10548" "LAYING" 18 "fBodyAccMag-mean()" -0.986788412
"10549" "WALKING" 19 "fBodyAccMag-mean()" 0.0322272296217308
"10550" "WALKING_UPSTAIRS" 19 "fBodyAccMag-mean()" -0.07962876322
"10551" "WALKING_DOWNSTAIRS" 19 "fBodyAccMag-mean()" 0.586637550769231
"10552" "SITTING" 19 "fBodyAccMag-mean()" -0.962632577945206
"10553" "STANDING" 19 "fBodyAccMag-mean()" -0.968910788767123
"10554" "LAYING" 19 "fBodyAccMag-mean()" -0.971957401325301
"10555" "WALKING" 20 "fBodyAccMag-mean()" -0.00353341793921569
"10556" "WALKING_UPSTAIRS" 20 "fBodyAccMag-mean()" -0.205009295196078
"10557" "WALKING_DOWNSTAIRS" 20 "fBodyAccMag-mean()" 0.151887747217778
"10558" "SITTING" 20 "fBodyAccMag-mean()" -0.946913451666667
"10559" "STANDING" 20 "fBodyAccMag-mean()" -0.921225595205479
"10560" "LAYING" 20 "fBodyAccMag-mean()" -0.952827071323529
"10561" "WALKING" 21 "fBodyAccMag-mean()" -0.251266388923077
"10562" "WALKING_UPSTAIRS" 21 "fBodyAccMag-mean()" -0.257894449148936
"10563" "WALKING_DOWNSTAIRS" 21 "fBodyAccMag-mean()" 0.239895893822222
"10564" "SITTING" 21 "fBodyAccMag-mean()" -0.974829227058824
"10565" "STANDING" 21 "fBodyAccMag-mean()" -0.962291334157303
"10566" "LAYING" 21 "fBodyAccMag-mean()" -0.953769071222222
"10567" "WALKING" 22 "fBodyAccMag-mean()" -0.0241584964891304
"10568" "WALKING_UPSTAIRS" 22 "fBodyAccMag-mean()" -0.0866905123880952
"10569" "WALKING_DOWNSTAIRS" 22 "fBodyAccMag-mean()" 0.155526858911111
"10570" "SITTING" 22 "fBodyAccMag-mean()" -0.943078237096774
"10571" "STANDING" 22 "fBodyAccMag-mean()" -0.949044483015873
"10572" "LAYING" 22 "fBodyAccMag-mean()" -0.929818990972222
"10573" "WALKING" 23 "fBodyAccMag-mean()" -0.0942606311677966
"10574" "WALKING_UPSTAIRS" 23 "fBodyAccMag-mean()" -0.231382662235294
"10575" "WALKING_DOWNSTAIRS" 23 "fBodyAccMag-mean()" 0.364829993351852
"10576" "SITTING" 23 "fBodyAccMag-mean()" -0.945837830147059
"10577" "STANDING" 23 "fBodyAccMag-mean()" -0.957986177058823
"10578" "LAYING" 23 "fBodyAccMag-mean()" -0.967747053194444
"10579" "WALKING" 24 "fBodyAccMag-mean()" -0.434618912068966
"10580" "WALKING_UPSTAIRS" 24 "fBodyAccMag-mean()" -0.322300989322034
"10581" "WALKING_DOWNSTAIRS" 24 "fBodyAccMag-mean()" -0.0231701626603636
"10582" "SITTING" 24 "fBodyAccMag-mean()" -0.968905031470588
"10583" "STANDING" 24 "fBodyAccMag-mean()" -0.960066088115942
"10584" "LAYING" 24 "fBodyAccMag-mean()" -0.973171068055556
"10585" "WALKING" 25 "fBodyAccMag-mean()" -0.566060023108108
"10586" "WALKING_UPSTAIRS" 25 "fBodyAccMag-mean()" -0.527907561538462
"10587" "WALKING_DOWNSTAIRS" 25 "fBodyAccMag-mean()" -0.288154787517241
"10588" "SITTING" 25 "fBodyAccMag-mean()" -0.967017992615385
"10589" "STANDING" 25 "fBodyAccMag-mean()" -0.972355393243243
"10590" "LAYING" 25 "fBodyAccMag-mean()" -0.774481943616438
"10591" "WALKING" 26 "fBodyAccMag-mean()" -0.379836742711864
"10592" "WALKING_UPSTAIRS" 26 "fBodyAccMag-mean()" -0.167566383372727
"10593" "WALKING_DOWNSTAIRS" 26 "fBodyAccMag-mean()" 0.075101684668
"10594" "SITTING" 26 "fBodyAccMag-mean()" -0.952411043717949
"10595" "STANDING" 26 "fBodyAccMag-mean()" -0.970605250405405
"10596" "LAYING" 26 "fBodyAccMag-mean()" -0.969269114078947
"10597" "WALKING" 27 "fBodyAccMag-mean()" -0.327229405789474
"10598" "WALKING_UPSTAIRS" 27 "fBodyAccMag-mean()" -0.393928937058824
"10599" "WALKING_DOWNSTAIRS" 27 "fBodyAccMag-mean()" 0.149816459227273
"10600" "SITTING" 27 "fBodyAccMag-mean()" -0.974766466714286
"10601" "STANDING" 27 "fBodyAccMag-mean()" -0.973186182375
"10602" "LAYING" 27 "fBodyAccMag-mean()" -0.981389017702703
"10603" "WALKING" 28 "fBodyAccMag-mean()" -0.352156841666667
"10604" "WALKING_UPSTAIRS" 28 "fBodyAccMag-mean()" -0.213519364760784
"10605" "WALKING_DOWNSTAIRS" 28 "fBodyAccMag-mean()" 0.188840007695652
"10606" "SITTING" 28 "fBodyAccMag-mean()" -0.953928124027778
"10607" "STANDING" 28 "fBodyAccMag-mean()" -0.929146479367089
"10608" "LAYING" 28 "fBodyAccMag-mean()" -0.961035587625
"10609" "WALKING" 29 "fBodyAccMag-mean()" -0.235683305566038
"10610" "WALKING_UPSTAIRS" 29 "fBodyAccMag-mean()" -0.108306402963265
"10611" "WALKING_DOWNSTAIRS" 29 "fBodyAccMag-mean()" 0.115973968158333
"10612" "SITTING" 29 "fBodyAccMag-mean()" -0.973346531833333
"10613" "STANDING" 29 "fBodyAccMag-mean()" -0.984548094769231
"10614" "LAYING" 29 "fBodyAccMag-mean()" -0.986800645362319
"10615" "WALKING" 30 "fBodyAccMag-mean()" -0.342363772923077
"10616" "WALKING_UPSTAIRS" 30 "fBodyAccMag-mean()" -0.400588353846154
"10617" "WALKING_DOWNSTAIRS" 30 "fBodyAccMag-mean()" 0.00410151034354839
"10618" "SITTING" 30 "fBodyAccMag-mean()" -0.959923388064516
"10619" "STANDING" 30 "fBodyAccMag-mean()" -0.932047450677966
"10620" "LAYING" 30 "fBodyAccMag-mean()" -0.962840820428571
"10621" "WALKING" 1 "fBodyAccMag-std()" -0.398032586842105
"10622" "WALKING_UPSTAIRS" 1 "fBodyAccMag-std()" -0.416260101509434
"10623" "WALKING_DOWNSTAIRS" 1 "fBodyAccMag-std()" -0.186530301073469
"10624" "SITTING" 1 "fBodyAccMag-std()" -0.928444801702128
"10625" "STANDING" 1 "fBodyAccMag-std()" -0.982313804716981
"10626" "LAYING" 1 "fBodyAccMag-std()" -0.7983009404
"10627" "WALKING" 2 "fBodyAccMag-std()" -0.577105211694915
"10628" "WALKING_UPSTAIRS" 2 "fBodyAccMag-std()" -0.36672824375
"10629" "WALKING_DOWNSTAIRS" 2 "fBodyAccMag-std()" -0.0214787881723404
"10630" "SITTING" 2 "fBodyAccMag-std()" -0.955575602173913
"10631" "STANDING" 2 "fBodyAccMag-std()" -0.960519381481482
"10632" "LAYING" 2 "fBodyAccMag-std()" -0.975121387916667
"10633" "WALKING" 3 "fBodyAccMag-std()" -0.456373080862069
"10634" "WALKING_UPSTAIRS" 3 "fBodyAccMag-std()" -0.447994369152542
"10635" "WALKING_DOWNSTAIRS" 3 "fBodyAccMag-std()" -0.233849422120408
"10636" "SITTING" 3 "fBodyAccMag-std()" -0.874626592115385
"10637" "STANDING" 3 "fBodyAccMag-std()" -0.921836076557377
"10638" "LAYING" 3 "fBodyAccMag-std()" -0.968350217419355
"10639" "WALKING" 4 "fBodyAccMag-std()" -0.651172628166667
"10640" "WALKING_UPSTAIRS" 4 "fBodyAccMag-std()" -0.301005898461538
"10641" "WALKING_DOWNSTAIRS" 4 "fBodyAccMag-std()" -0.263644030288889
"10642" "SITTING" 4 "fBodyAccMag-std()" -0.9198157096
"10643" "STANDING" 4 "fBodyAccMag-std()" -0.895340042142857
"10644" "LAYING" 4 "fBodyAccMag-std()" -0.937187975962963
"10645" "WALKING" 5 "fBodyAccMag-std()" -0.519636926071429
"10646" "WALKING_UPSTAIRS" 5 "fBodyAccMag-std()" -0.254091927148936
"10647" "WALKING_DOWNSTAIRS" 5 "fBodyAccMag-std()" 0.0428533623276596
"10648" "SITTING" 5 "fBodyAccMag-std()" -0.925669291136364
"10649" "STANDING" 5 "fBodyAccMag-std()" -0.886745170714286
"10650" "LAYING" 5 "fBodyAccMag-std()" -0.962525369423077
"10651" "WALKING" 6 "fBodyAccMag-std()" -0.421683093508772
"10652" "WALKING_UPSTAIRS" 6 "fBodyAccMag-std()" -0.222161433666667
"10653" "WALKING_DOWNSTAIRS" 6 "fBodyAccMag-std()" 0.1446227570625
"10654" "SITTING" 6 "fBodyAccMag-std()" -0.939547202909091
"10655" "STANDING" 6 "fBodyAccMag-std()" -0.94456410754386
"10656" "LAYING" 6 "fBodyAccMag-std()" -0.905373979824561
"10657" "WALKING" 7 "fBodyAccMag-std()" -0.351706780526316
"10658" "WALKING_UPSTAIRS" 7 "fBodyAccMag-std()" -0.415307106666667
"10659" "WALKING_DOWNSTAIRS" 7 "fBodyAccMag-std()" 0.0214440976893617
"10660" "SITTING" 7 "fBodyAccMag-std()" -0.88691563825
"10661" "STANDING" 7 "fBodyAccMag-std()" -0.93728796509434
"10662" "LAYING" 7 "fBodyAccMag-std()" -0.910542462919231
"10663" "WALKING" 8 "fBodyAccMag-std()" -0.360818978541667
"10664" "WALKING_UPSTAIRS" 8 "fBodyAccMag-std()" -0.409282851707317
"10665" "WALKING_DOWNSTAIRS" 8 "fBodyAccMag-std()" -0.156141093578947
"10666" "SITTING" 8 "fBodyAccMag-std()" -0.93172124
"10667" "STANDING" 8 "fBodyAccMag-std()" -0.938628186322222
"10668" "LAYING" 8 "fBodyAccMag-std()" -0.917257979425926
"10669" "WALKING" 9 "fBodyAccMag-std()" -0.513891953269231
"10670" "WALKING_UPSTAIRS" 9 "fBodyAccMag-std()" -0.509929461428571
"10671" "WALKING_DOWNSTAIRS" 9 "fBodyAccMag-std()" 0.0888671674047619
"10672" "SITTING" 9 "fBodyAccMag-std()" -0.8691725114
"10673" "STANDING" 9 "fBodyAccMag-std()" -0.940265546444444
"10674" "LAYING" 9 "fBodyAccMag-std()" -0.921929738394
"10675" "WALKING" 10 "fBodyAccMag-std()" -0.370471943962264
"10676" "WALKING_UPSTAIRS" 10 "fBodyAccMag-std()" -0.361437534680851
"10677" "WALKING_DOWNSTAIRS" 10 "fBodyAccMag-std()" -0.0616742840815789
"10678" "SITTING" 10 "fBodyAccMag-std()" -0.941511952777778
"10679" "STANDING" 10 "fBodyAccMag-std()" -0.945048242954545
"10680" "LAYING" 10 "fBodyAccMag-std()" -0.944304974655172
"10681" "WALKING" 11 "fBodyAccMag-std()" -0.584455992033898
"10682" "WALKING_UPSTAIRS" 11 "fBodyAccMag-std()" -0.376027878888889
"10683" "WALKING_DOWNSTAIRS" 11 "fBodyAccMag-std()" -0.137123060369565
"10684" "SITTING" 11 "fBodyAccMag-std()" -0.948521986037736
"10685" "STANDING" 11 "fBodyAccMag-std()" -0.981503969574468
"10686" "LAYING" 11 "fBodyAccMag-std()" -0.976037695614035
"10687" "WALKING" 12 "fBodyAccMag-std()" -0.4088962994
"10688" "WALKING_UPSTAIRS" 12 "fBodyAccMag-std()" -0.395285130961538
"10689" "WALKING_DOWNSTAIRS" 12 "fBodyAccMag-std()" -0.105124972078261
"10690" "SITTING" 12 "fBodyAccMag-std()" -0.950647188823529
"10691" "STANDING" 12 "fBodyAccMag-std()" -0.939741929016393
"10692" "LAYING" 12 "fBodyAccMag-std()" -0.942133255166667
"10693" "WALKING" 13 "fBodyAccMag-std()" -0.438388953157895
"10694" "WALKING_UPSTAIRS" 13 "fBodyAccMag-std()" -0.409065516363636
"10695" "WALKING_DOWNSTAIRS" 13 "fBodyAccMag-std()" -0.210912766382979
"10696" "SITTING" 13 "fBodyAccMag-std()" -0.938529931020408
"10697" "STANDING" 13 "fBodyAccMag-std()" -0.970445378947368
"10698" "LAYING" 13 "fBodyAccMag-std()" -0.949431319193548
"10699" "WALKING" 14 "fBodyAccMag-std()" -0.457490009491525
"10700" "WALKING_UPSTAIRS" 14 "fBodyAccMag-std()" -0.143253889222222
"10701" "WALKING_DOWNSTAIRS" 14 "fBodyAccMag-std()" 0.178684580868889
"10702" "SITTING" 14 "fBodyAccMag-std()" -0.929193937222222
"10703" "STANDING" 14 "fBodyAccMag-std()" -0.939799869833333
"10704" "LAYING" 14 "fBodyAccMag-std()" -0.859606047058823
"10705" "WALKING" 15 "fBodyAccMag-std()" -0.458344792407407
"10706" "WALKING_UPSTAIRS" 15 "fBodyAccMag-std()" -0.255659340833333
"10707" "WALKING_DOWNSTAIRS" 15 "fBodyAccMag-std()" 0.153124178119048
"10708" "SITTING" 15 "fBodyAccMag-std()" -0.941195938135593
"10709" "STANDING" 15 "fBodyAccMag-std()" -0.950204045849057
"10710" "LAYING" 15 "fBodyAccMag-std()" -0.94550856
"10711" "WALKING" 16 "fBodyAccMag-std()" -0.592150985098039
"10712" "WALKING_UPSTAIRS" 16 "fBodyAccMag-std()" -0.418924256078431
"10713" "WALKING_DOWNSTAIRS" 16 "fBodyAccMag-std()" -0.0534137179170213
"10714" "SITTING" 16 "fBodyAccMag-std()" -0.942588250115942
"10715" "STANDING" 16 "fBodyAccMag-std()" -0.957173571923077
"10716" "LAYING" 16 "fBodyAccMag-std()" -0.958111895857143
"10717" "WALKING" 17 "fBodyAccMag-std()" -0.565162507704918
"10718" "WALKING_UPSTAIRS" 17 "fBodyAccMag-std()" -0.217393170604167
"10719" "WALKING_DOWNSTAIRS" 17 "fBodyAccMag-std()" -0.0618876767130435
"10720" "SITTING" 17 "fBodyAccMag-std()" -0.9653996796875
"10721" "STANDING" 17 "fBodyAccMag-std()" -0.975504840641026
"10722" "LAYING" 17 "fBodyAccMag-std()" -0.949042531690141
"10723" "WALKING" 18 "fBodyAccMag-std()" -0.565563056964286
"10724" "WALKING_UPSTAIRS" 18 "fBodyAccMag-std()" -0.436218933448276
"10725" "WALKING_DOWNSTAIRS" 18 "fBodyAccMag-std()" -0.344299434181818
"10726" "SITTING" 18 "fBodyAccMag-std()" -0.982226151578947
"10727" "STANDING" 18 "fBodyAccMag-std()" -0.973264853561644
"10728" "LAYING" 18 "fBodyAccMag-std()" -0.987648484461539
"10729" "WALKING" 19 "fBodyAccMag-std()" -0.324793406057692
"10730" "WALKING_UPSTAIRS" 19 "fBodyAccMag-std()" -0.368253499
"10731" "WALKING_DOWNSTAIRS" 19 "fBodyAccMag-std()" 0.0828630624102564
"10732" "SITTING" 19 "fBodyAccMag-std()" -0.952802277671233
"10733" "STANDING" 19 "fBodyAccMag-std()" -0.964259110821918
"10734" "LAYING" 19 "fBodyAccMag-std()" -0.964056773975904
"10735" "WALKING" 20 "fBodyAccMag-std()" -0.389934004313725
"10736" "WALKING_UPSTAIRS" 20 "fBodyAccMag-std()" -0.320241012294118
"10737" "WALKING_DOWNSTAIRS" 20 "fBodyAccMag-std()" 0.000242174637777778
"10738" "SITTING" 20 "fBodyAccMag-std()" -0.942151231515152
"10739" "STANDING" 20 "fBodyAccMag-std()" -0.918651880273973
"10740" "LAYING" 20 "fBodyAccMag-std()" -0.9418940855
"10741" "WALKING" 21 "fBodyAccMag-std()" -0.438149791153846
"10742" "WALKING_UPSTAIRS" 21 "fBodyAccMag-std()" -0.403357611702128
"10743" "WALKING_DOWNSTAIRS" 21 "fBodyAccMag-std()" 0.0791271386644444
"10744" "SITTING" 21 "fBodyAccMag-std()" -0.974447593176471
"10745" "STANDING" 21 "fBodyAccMag-std()" -0.960041844382022
"10746" "LAYING" 21 "fBodyAccMag-std()" -0.944449070888889
"10747" "WALKING" 22 "fBodyAccMag-std()" -0.381399308043478
"10748" "WALKING_UPSTAIRS" 22 "fBodyAccMag-std()" -0.334126221428571
"10749" "WALKING_DOWNSTAIRS" 22 "fBodyAccMag-std()" -0.0575202606055556
"10750" "SITTING" 22 "fBodyAccMag-std()" -0.926798029822581
"10751" "STANDING" 22 "fBodyAccMag-std()" -0.943739135238095
"10752" "LAYING" 22 "fBodyAccMag-std()" -0.913267251263889
"10753" "WALKING" 23 "fBodyAccMag-std()" -0.407577515762712
"10754" "WALKING_UPSTAIRS" 23 "fBodyAccMag-std()" -0.410047643333333
"10755" "WALKING_DOWNSTAIRS" 23 "fBodyAccMag-std()" -0.0453930349148148
"10756" "SITTING" 23 "fBodyAccMag-std()" -0.927090118382353
"10757" "STANDING" 23 "fBodyAccMag-std()" -0.955291356470588
"10758" "LAYING" 23 "fBodyAccMag-std()" -0.958465695416667
"10759" "WALKING" 24 "fBodyAccMag-std()" -0.590265845517241
"10760" "WALKING_UPSTAIRS" 24 "fBodyAccMag-std()" -0.406283377627119
"10761" "WALKING_DOWNSTAIRS" 24 "fBodyAccMag-std()" -0.175291708678182
"10762" "SITTING" 24 "fBodyAccMag-std()" -0.965852262058824
"10763" "STANDING" 24 "fBodyAccMag-std()" -0.949522556376812
"10764" "LAYING" 24 "fBodyAccMag-std()" -0.971063024027778
"10765" "WALKING" 25 "fBodyAccMag-std()" -0.632927475540541
"10766" "WALKING_UPSTAIRS" 25 "fBodyAccMag-std()" -0.536120293230769
"10767" "WALKING_DOWNSTAIRS" 25 "fBodyAccMag-std()" -0.359437080103448
"10768" "SITTING" 25 "fBodyAccMag-std()" -0.961997268307692
"10769" "STANDING" 25 "fBodyAccMag-std()" -0.970203660405405
"10770" "LAYING" 25 "fBodyAccMag-std()" -0.651353241643836
"10771" "WALKING" 26 "fBodyAccMag-std()" -0.537183967118644
"10772" "WALKING_UPSTAIRS" 26 "fBodyAccMag-std()" -0.274226227272727
"10773" "WALKING_DOWNSTAIRS" 26 "fBodyAccMag-std()" 0.005749436614
"10774" "SITTING" 26 "fBodyAccMag-std()" -0.934587699141026
"10775" "STANDING" 26 "fBodyAccMag-std()" -0.963909299324324
"10776" "LAYING" 26 "fBodyAccMag-std()" -0.966576631710526
"10777" "WALKING" 27 "fBodyAccMag-std()" -0.550392604912281
"10778" "WALKING_UPSTAIRS" 27 "fBodyAccMag-std()" -0.468707734509804
"10779" "WALKING_DOWNSTAIRS" 27 "fBodyAccMag-std()" -0.071212004425
"10780" "SITTING" 27 "fBodyAccMag-std()" -0.970885296857143
"10781" "STANDING" 27 "fBodyAccMag-std()" -0.967529105125
"10782" "LAYING" 27 "fBodyAccMag-std()" -0.980296339054054
"10783" "WALKING" 28 "fBodyAccMag-std()" -0.511573670555556
"10784" "WALKING_UPSTAIRS" 28 "fBodyAccMag-std()" -0.334626168823529
"10785" "WALKING_DOWNSTAIRS" 28 "fBodyAccMag-std()" -0.074058597676087
"10786" "SITTING" 28 "fBodyAccMag-std()" -0.952281424444444
"10787" "STANDING" 28 "fBodyAccMag-std()" -0.923857158227848
"10788" "LAYING" 28 "fBodyAccMag-std()" -0.95756401875
"10789" "WALKING" 29 "fBodyAccMag-std()" -0.393257505471698
"10790" "WALKING_UPSTAIRS" 29 "fBodyAccMag-std()" -0.155993755897959
"10791" "WALKING_DOWNSTAIRS" 29 "fBodyAccMag-std()" -0.0330868111229167
"10792" "SITTING" 29 "fBodyAccMag-std()" -0.971218019833333
"10793" "STANDING" 29 "fBodyAccMag-std()" -0.982247716
"10794" "LAYING" 29 "fBodyAccMag-std()" -0.981599783623188
"10795" "WALKING" 30 "fBodyAccMag-std()" -0.469852794923077
"10796" "WALKING_UPSTAIRS" 30 "fBodyAccMag-std()" -0.394508080769231
"10797" "WALKING_DOWNSTAIRS" 30 "fBodyAccMag-std()" -0.178535173268548
"10798" "SITTING" 30 "fBodyAccMag-std()" -0.943543732580645
"10799" "STANDING" 30 "fBodyAccMag-std()" -0.921733233050847
"10800" "LAYING" 30 "fBodyAccMag-std()" -0.964051810714286
"10801" "WALKING" 1 "fBodyBodyAccJerkMag-mean()" -0.0571194000343158
"10802" "WALKING_UPSTAIRS" 1 "fBodyBodyAccJerkMag-mean()" -0.44265216245283
"10803" "WALKING_DOWNSTAIRS" 1 "fBodyBodyAccJerkMag-mean()" 0.0262184949326531
"10804" "SITTING" 1 "fBodyBodyAccJerkMag-mean()" -0.985262126808511
"10805" "STANDING" 1 "fBodyBodyAccJerkMag-mean()" -0.99254247754717
"10806" "LAYING" 1 "fBodyBodyAccJerkMag-mean()" -0.9333003608
"10807" "WALKING" 2 "fBodyBodyAccJerkMag-mean()" -0.169064352813559
"10808" "WALKING_UPSTAIRS" 2 "fBodyBodyAccJerkMag-mean()" -0.189511136902083
"10809" "WALKING_DOWNSTAIRS" 2 "fBodyBodyAccJerkMag-mean()" 0.222247409576596
"10810" "SITTING" 2 "fBodyBodyAccJerkMag-mean()" -0.983874698913043
"10811" "STANDING" 2 "fBodyBodyAccJerkMag-mean()" -0.977065295555556
"10812" "LAYING" 2 "fBodyBodyAccJerkMag-mean()" -0.985374114791667
"10813" "WALKING" 3 "fBodyBodyAccJerkMag-mean()" -0.186764516965517
"10814" "WALKING_UPSTAIRS" 3 "fBodyBodyAccJerkMag-mean()" -0.412920898474576
"10815" "WALKING_DOWNSTAIRS" 3 "fBodyBodyAccJerkMag-mean()" -0.049477977322449
"10816" "SITTING" 3 "fBodyBodyAccJerkMag-mean()" -0.965888891730769
"10817" "STANDING" 3 "fBodyBodyAccJerkMag-mean()" -0.948627467704918
"10818" "LAYING" 3 "fBodyBodyAccJerkMag-mean()" -0.975949597903226
"10819" "WALKING" 4 "fBodyBodyAccJerkMag-mean()" -0.318587811
"10820" "WALKING_UPSTAIRS" 4 "fBodyBodyAccJerkMag-mean()" -0.397406285
"10821" "WALKING_DOWNSTAIRS" 4 "fBodyBodyAccJerkMag-mean()" -0.175295286557778
"10822" "SITTING" 4 "fBodyBodyAccJerkMag-mean()" -0.9625007338
"10823" "STANDING" 4 "fBodyBodyAccJerkMag-mean()" -0.956139283571429
"10824" "LAYING" 4 "fBodyBodyAccJerkMag-mean()" -0.96228712537037
"10825" "WALKING" 5 "fBodyBodyAccJerkMag-mean()" -0.269481661080357
"10826" "WALKING_UPSTAIRS" 5 "fBodyBodyAccJerkMag-mean()" -0.264674938957447
"10827" "WALKING_DOWNSTAIRS" 5 "fBodyBodyAccJerkMag-mean()" 0.00918394264170213
"10828" "SITTING" 5 "fBodyBodyAccJerkMag-mean()" -0.964440302272727
"10829" "STANDING" 5 "fBodyBodyAccJerkMag-mean()" -0.941825903035714
"10830" "LAYING" 5 "fBodyBodyAccJerkMag-mean()" -0.977356379807692
"10831" "WALKING" 6 "fBodyBodyAccJerkMag-mean()" -0.055401423331579
"10832" "WALKING_UPSTAIRS" 6 "fBodyBodyAccJerkMag-mean()" -0.169868234496078
"10833" "WALKING_DOWNSTAIRS" 6 "fBodyBodyAccJerkMag-mean()" 0.243834258785417
"10834" "SITTING" 6 "fBodyBodyAccJerkMag-mean()" -0.948348653636364
"10835" "STANDING" 6 "fBodyBodyAccJerkMag-mean()" -0.955914005438597
"10836" "LAYING" 6 "fBodyBodyAccJerkMag-mean()" -0.948655471052632
